clsid,length,longitude,latitude,wetland_type,erosion_type,id_citycluster,id_river,id_floodplain,id_nonopencoast,id_nextcoast,id_gadm1,id_island
"12491",0.823513090610504,-7.38,57.665,"-9999","0","-9999","-9999","-9999","225","237","1082","237"
"12492",0.372420728206635,-7.39041666666667,57.6608333333333,"-9999","-9999","-9999","-9999","378","225","237","1082","237"
"12493",0.78386515378952,-7.3925,57.6591666666667,"-9999","0","-9999","-9999","378","225","237","1082","237"
"12494",1.20664441585541,-7.39583333333333,57.6583333333333,"-9999","0","-9999","-9999","378","248","237","1082","237"
"12495",0.617704629898071,-7.40916666666667,57.6575,"-9999","0","-9999","-9999","378","225","237","1082","237"
"12496",0.453606784343719,-7.4175,57.6575,"-9999","-9999","-9999","-9999","377","225","237","1082","237"
"12497",0.25066414475441,-7.42166666666667,57.6566666666667,"-9999","-9999","-9999","-9999","377","237","237","1082","237"
"12498",1.07269728183746,-7.42916666666667,57.6583333333333,"-9999","-9999","-9999","-9999","377","225","237","1082","237"
"12499",0.210179656744003,-7.43708333333333,57.6575,"1","0","-9999","-9999","377","225","237","1082","237"
"125",0.169302359223366,-2.40041666666667,59.355,"1","-9999","-9999","-9999","6","8","8","1082","8"
"1250",0.896496534347534,-4.19916666666666,57.6916666666667,"-9999","-9999","-9999","-9999","352","70","70","1082","70"
"12500",0.383679628372192,-7.43875,57.6608333333333,"-9999","0","-9999","-9999","377","225","237","1082","237"
"12501",0.310482531785965,-7.44083333333333,57.6616666666667,"-9999","-9999","-9999","-9999","377","-1","225","1082","237"
"12502",0.415623128414154,-7.435,57.6608333333333,"-9999","-9999","-9999","-9999","-9999","-1","237","1082","237"
"12503",1.05158317089081,-7.42083333333333,57.6608333333333,"-9999","0","-9999","-9999","-9999","-1","237","1082","237"
"12504",0.663416504859924,-7.4125,57.6633333333333,"-9999","0","-9999","-9999","-9999","237","237","1082","237"
"12505",0.464422345161438,-7.41666666666667,57.6683333333333,"-9999","-9999","-9999","-9999","-9999","237","237","1082","237"
"12506",0.295130372047424,-7.41125,57.665,"-9999","0","-9999","-9999","-9999","202","237","1082","237"
"12507",0.868369042873383,-7.40333333333333,57.6658333333333,"-9999","0","-9999","-9999","-9999","-1","237","1082","237"
"12508",1.12745881080627,-7.05958333333333,57.6620833333333,"-9999","-9999","-9999","-9999","-9999","220","243","1082","238"
"12509",0.092662438750267,-7.07375,57.6641666666667,"-9999","-9999","-9999","-9999","373","225","239","1082","239"
"1251",1.69602811336517,-4.21333333333333,57.6908333333333,"-9999","-9999","-9999","-9999","355","70","70","1082","70"
"12510",0.530049860477448,-7.06916666666667,57.6633333333333,"-9999","-9999","-9999","-9999","373","232","239","1082","239"
"12511",0.423558175563812,-7.06708333333333,57.6583333333333,"-9999","-9999","-9999","-9999","373","241","239","1082","239"
"12512",1.24468505382538,-7.07416666666667,57.6591666666667,"-9999","-9999","-9999","-9999","373","225","239","1082","239"
"12513",0.816221415996552,-7.03958333333333,57.6620833333333,"-9999","-9999","-9999","-9999","-9999","238","-1","1082","240"
"12514",0.325500160455704,-7.04958333333333,57.6616666666667,"-9999","-9999","-9999","-9999","-9999","212","241","1082","241"
"12515",1.84389877319336,-7.04666666666667,57.6541666666667,"-9999","-9999","-9999","-9999","-9999","-1","241","1082","241"
"12516",0.928768396377563,-7.05833333333333,57.655,"-9999","-9999","-9999","-9999","-9999","225","241","1082","241"
"12517",0.625300109386444,-7.05333333333333,57.6575,"-9999","-9999","-9999","-9999","-9999","241","241","1082","241"
"12518",0.668094873428345,-7.15541666666667,57.6554166666667,"-9999","-9999","-9999","-9999","-9999","225","225","1082","242"
"12519",0.668101727962494,-7.06291666666667,57.6545833333333,"-9999","-9999","-9999","-9999","-9999","225","241","1082","243"
"1252",0.755584418773651,-4.23583333333333,57.6883333333333,"-9999","-9999","-9999","-9999","-9999","70","70","1082","70"
"12520",0.681106567382812,-7.27041666666667,57.6529166666667,"-9999","-9999","-9999","-9999","-9999","225","225","1082","244"
"12521",1.18715417385101,-7.12125,57.6520833333333,"-9999","-9999","-9999","-9999","-9999","225","225","1082","246"
"12522",0.711181700229645,-7.14958333333333,57.65125,"-9999","-9999","-9999","-9999","-9999","225","225","1082","245"
"12523",1.17097985744476,-7.06291666666667,57.64625,"-9999","-9999","-9999","-9999","-9999","225","225","1082","247"
"12524",0.866528272628784,-7.39875,57.6454166666667,"-9999","0","-9999","-9999","-9999","225","225","1082","248"
"12525",0.816356122493744,-7.40541666666667,57.64375,"-9999","0","-9999","-9999","-9999","225","225","1082","249"
"12526",0.750478804111481,-6.2025,57.6433333333333,"-9999","-9999","-9999","-9999","386","-1","250","1082","250"
"12527",1.11516058444977,-6.205,57.64,"-9999","-9999","-9999","-9999","386","221","250","1082","250"
"12528",1.09766805171967,-3.72375,57.64375,"-9999","-9999","-9999","-9999","-9999","70","70","1082","251"
"12529",1.52999150753021,-7.13583333333333,57.62,"-9999","-9999","-9999","-9999","391","225","252","1082","252"
"1253",1.32825112342834,-4.24583333333333,57.6825,"-9999","-9999","-9999","-9999","357","70","-1","1082","70"
"12530",0.855973839759827,-7.14416666666667,57.6166666666667,"-9999","-9999","-9999","-9999","391","253","252","1082","252"
"12531",0.263038218021393,-7.15125,57.6191666666667,"-9999","-9999","-9999","-9999","391","225","252","1082","252"
"12533",0.309697180986404,-7.15416666666667,57.6183333333333,"-9999","-9999","-9999","-9999","391","225","225","1082","252"
"12534",0.0496248416602612,-7.15208333333333,57.6191666666667,"-9999","-9999","-9999","-9999","391","225","252","1082","252"
"12534",0.373956739902496,-7.15125,57.6225,"-9999","-9999","-9999","-9999","391","225","252","1082","252"
"12535",0.282381474971771,-7.15041666666667,57.62,"-9999","-9999","-9999","-9999","391","225","225","1082","252"
"12536",0.836112380027771,-7.14083333333333,57.6208333333333,"-9999","-9999","-9999","-9999","391","225","252","1082","252"
"12537",0.29959425330162,-7.13916666666667,57.6216666666667,"-9999","-9999","-9999","-9999","391","252","225","1082","252"
"12538",0.306358456611633,-7.14208333333333,57.6083333333333,"-9999","-9999","-9999","-9999","-9999","252","225","1082","253"
"12539",0.306358456611633,-7.14666666666667,57.6095833333333,"-9999","-9999","-9999","-9999","-9999","225","225","1082","253"
"1254",0.433770924806595,-4.25333333333333,57.6791666666667,"-9999","-9999","-9999","-9999","357","70","70","1082","70"
"12540",1.02940106391907,-7.13458333333333,57.6020833333333,"-9999","-9999","-9999","-9999","-9999","225","225","1082","254"
"12541",1.08131504058838,-7.59208333333333,57.6004166666667,"-9999","-9999","-9999","-9999","-9999","225","-1","1082","255"
"12542",1.46329367160797,-3.99875,57.6004166666667,"-9999","0","-9999","-9999","-9999","70","70","1082","256"
"12543",0.911484241485596,-6.54083333333333,57.5966666666667,"-9999","-9999","-9999","-9999","399","259","257","1082","257"
"12544",0.668579757213593,-7.13791666666667,57.59625,"-9999","-9999","-9999","-9999","-9999","225","-1","1082","258"
"12545",0.61234587430954,-6.53083333333333,57.5958333333333,"-9999","-9999","-9999","-9999","-9999","-1","221","1082","259"
"12546",0.528001427650452,-6.5325,57.5941666666667,"-9999","-9999","-9999","-9999","-9999","221","-1","1082","259"
"12547",1.26297104358673,-6.5175,57.5883333333333,"-9999","-9999","-9999","-9999","-9999","-1","221","1082","260"
"12548",0.52104526758194,-6.52166666666667,57.5883333333333,"-9999","-9999","-9999","-9999","-9999","221","260","1082","260"
"12549",0.358149260282516,-6.52583333333333,57.5929166666667,"-9999","-9999","-9999","-9999","-9999","221","261","1082","260"
"1255",0.360200583934784,-4.25666666666667,57.6808333333333,"-9999","-9999","-9999","-9999","357","70","-1","1082","70"
"12550",0.89682537317276,-6.51375,57.5895833333333,"-9999","-9999","-9999","-9999","-9999","260","-1","1082","261"
"12551",0.619339406490326,-6.51333333333333,57.5833333333333,"-9999","-9999","-9999","-9999","-9999","-1","262","1082","262"
"12552",0.905086517333984,-6.51833333333333,57.5775,"-9999","-9999","-9999","-9999","-9999","221","262","1082","262"
"12553",0.157711505889893,-6.51833333333333,57.5779166666667,"-9999","-9999","-9999","-9999","-9999","-1","275","1082","262"
"12554",0.699040830135345,-6.5175,57.5825,"-9999","-9999","-9999","-9999","-9999","-1","221","1082","262"
"12555",0.668695867061615,-5.97541666666667,57.5820833333333,"-9999","-9999","-9999","-9999","-9999","221","264","1082","263"
"12556",1.09512376785278,-5.96416666666667,57.5833333333333,"-9999","-9999","-9999","-9999","407","-1","264","1082","264"
"12557",5.80378246307373,-5.96083333333333,57.5575,"-9999","-9999","-9999","-9999","-9999","70","264","1082","264"
"12558",0.351563811302185,-5.97333333333333,57.5308333333333,"-9999","-9999","-9999","-9999","-9999","264","264","1082","264"
"12559",3.10534262657166,-5.9775,57.5133333333333,"-9999","-9999","-9999","-9999","-9999","70","264","1082","264"
"1256",0.521705567836761,-4.25666666666667,57.6783333333333,"-9999","-9999","-9999","-9999","357","70","70","1082","70"
"12560",0.458318203687668,-5.98166666666667,57.515,"-9999","-9999","-9999","-9999","-9999","264","264","1082","264"
"12561",0.63330602645874,-5.99166666666667,57.5191666666667,"-9999","-9999","-9999","-9999","-9999","280","264","1082","264"
"12562",1.39474368095398,-5.9875,57.5225,"-9999","-9999","-9999","-9999","-9999","264","264","1082","264"
"12563",0.34734970331192,-5.9975,57.52875,"-9999","-9999","-9999","-9999","-9999","221","264","1082","264"
"12564",0.332792103290558,-5.99625,57.5316666666667,"-9999","-9999","-9999","-9999","-9999","271","264","1082","264"
"12565",0.271910667419434,-5.99291666666667,57.5333333333333,"-9999","-9999","-9999","-9999","-9999","264","264","1082","264"
"12566",1.07464349269867,-5.98666666666667,57.5358333333333,"-9999","-9999","-9999","-9999","422","264","264","1082","264"
"12567",0.76583343744278,-5.9925,57.5358333333333,"-9999","-9999","-9999","-9999","-9999","264","264","1082","264"
"12568",0.263459950685501,-6.00208333333333,57.5383333333333,"-9999","-9999","-9999","-9999","-9999","221","264","1082","264"
"12569",0.485910683870316,-5.99916666666667,57.54,"-9999","-9999","-9999","-9999","-9999","264","-1","1082","264"
"1257",0.541607558727264,-4.26666666666667,57.6791666666667,"-9999","-9999","-9999","-9999","357","70","-1","1082","70"
"12570",0.318534255027771,-6.00083333333333,57.5433333333333,"-9999","-9999","-9999","-9999","-9999","221","264","1082","264"
"12571",1.32213473320007,-5.99083333333333,57.5425,"-9999","-9999","-9999","-9999","-9999","264","264","1082","264"
"12572",0.347328335046768,-5.98,57.54625,"-9999","-9999","-9999","-9999","-9999","221","264","1082","264"
"12573",0.465972572565079,-5.98083333333333,57.5504166666667,"-9999","-9999","-9999","-9999","413","221","264","1082","264"
"12574",0.42062908411026,-5.98416666666667,57.55375,"-9999","-9999","-9999","-9999","413","264","264","1082","264"
"12575",0.383752971887589,-5.98583333333333,57.5570833333333,"-9999","-9999","-9999","-9999","413","221","264","1082","264"
"12576",1.2904040813446,-5.985,57.5658333333333,"-9999","-9999","-9999","-9999","-9999","221","264","1082","264"
"12577",0.262865275144577,-5.98916666666667,57.5704166666667,"-9999","-9999","-9999","-9999","409","221","264","1082","264"
"12579",0.049689132720232,-5.99083333333333,57.5720833333333,"-9999","-9999","-9999","-9999","409","221","280","1082","264"
"1258",0.921883285045624,-4.2775,57.6825,"-9999","-9999","-9999","-9999","357","70","70","1082","70"
"12580",0.191870883107185,-5.99,57.5720833333333,"-9999","-9999","-9999","-9999","409","-1","264","1082","264"
"12580",1.43399310112,-5.98083333333333,57.575,"-9999","-9999","-9999","-9999","409","-1","264","1082","264"
"12581",1.89907312393188,-5.965,57.5725,"-9999","-9999","-9999","-9999","-9999","264","264","1082","264"
"12582",0.477362722158432,-5.9725,57.5808333333333,"-9999","-9999","-9999","-9999","407","264","264","1082","264"
"12583",3.2773118019104,-7.42,57.56,"-9999","0","-9999","-9999","411","225","265","1082","265"
"12584",0.3473741710186,-7.40666666666667,57.56,"-9999","0","-9999","-9999","411","268","225","1082","265"
"12585",1.52080905437469,-7.41333333333333,57.555,"-9999","0","-9999","-9999","411","265","265","1082","265"
"12586",0.35837596654892,-7.4075,57.55125,"-9999","0","-9999","-9999","411","268","265","1082","265"
"12587",0.351792424917221,-7.41291666666667,57.55,"-9999","0","-9999","-9999","411","290","265","1082","265"
"12588",2.37515306472778,-7.43,57.555,"-9999","0","-9999","-9999","411","-1","265","1082","265"
"12589",0.879190266132355,-5.75041666666667,57.55875,"-9999","-9999","-9999","-9999","-9999","70","70","1082","266"
"1259",0.896300375461578,-4.2925,57.68,"-9999","-9999","-9999","-9999","357","70","-1","1082","70"
"12590",0.642559170722961,-7.38166666666667,57.5533333333333,"-9999","0","-9999","-9999","416","225","267","1082","267"
"12591",0.41481015086174,-7.37416666666667,57.5508333333333,"-9999","0","-9999","-9999","416","225","268","1082","267"
"12592",0.492915034294128,-7.38083333333333,57.5516666666667,"-9999","0","-9999","-9999","416","267","267","1082","267"
"12593",0.310061931610107,-7.38833333333333,57.5529166666667,"-9999","0","-9999","-9999","416","265","267","1082","267"
"12594",0.347322732210159,-7.40291666666667,57.5508333333333,"-9999","0","-9999","-9999","419","265","268","1082","268"
"12595",0.810477018356323,-7.40416666666667,57.545,"-9999","0","-9999","-9999","419","268","268","1082","268"
"12596",0.95526784658432,-7.39833333333333,57.54,"-9999","0","-9999","-9999","419","225","268","1082","268"
"12597",0.29524827003479,-7.39041666666667,57.5366666666667,"-9999","0","-9999","-9999","419","268","268","1082","268"
"12598",0.265387088060379,-7.38625,57.5375,"-9999","0","-9999","-9999","419","225","268","1082","268"
"12599",0.961695551872253,-7.3825,57.5441666666667,"-9999","0","-9999","-9999","419","268","268","1082","268"
"126",0.343357294797897,-2.40625,59.3558333333333,"-9999","-9999","-9999","-9999","6","8","8","1082","8"
"1260",0.805931925773621,-4.30166666666667,57.6741666666667,"-9999","-9999","-9999","-9999","-9999","70","-1","1082","70"
"12600",0.88256961107254,-7.37583333333333,57.5475,"-9999","0","-9999","-9999","419","267","268","1082","268"
"12601",3.43581604957581,-7.35333333333333,57.5408333333333,"-9999","0","-9999","-9999","419","225","268","1082","268"
"12602",0.584760665893555,-7.35,57.5283333333333,"-9999","0","-9999","-9999","419","290","268","1082","268"
"12603",1.07123517990112,-7.35583333333333,57.5225,"-9999","0","-9999","-9999","419","268","268","1082","268"
"12604",0.783187448978424,-7.35083333333333,57.5183333333333,"-9999","0","-9999","-9999","419","225","268","1082","268"
"12605",3.12764072418213,-7.35416666666667,57.5016666666667,"-9999","0","-9999","-9999","419","290","268","1082","268"
"12606",5.81483697891235,-7.3875,57.5283333333333,"-9999","0","-9999","-9999","419","-1","268","1082","268"
"12607",0.977338671684265,-7.64666666666667,57.5358333333333,"-9999","-9999","-9999","-9999","423","-1","269","1082","269"
"12608",0.332791715860367,-7.64833333333333,57.5295833333333,"-9999","-9999","-9999","-9999","423","272","269","1082","269"
"12609",0.394082188606262,-7.64458333333333,57.5266666666667,"-9999","-9999","-9999","-9999","426","272","269","1082","269"
"1261",0.434995770454407,-4.30041666666667,57.6683333333333,"-9999","-9999","-9999","-9999","367","70","70","1082","70"
"12610",0.543202042579651,-7.64166666666667,57.525,"-9999","-9999","-9999","-9999","426","-1","-1","1082","269"
"12611",4.14621067047119,-7.675,57.5191666666667,"-9999","-9999","-9999","-9999","426","-1","269","1082","269"
"12612",1.11764550209045,-7.655,57.5316666666667,"-9999","-9999","-9999","-9999","425","-1","269","1082","269"
"12613",0.309519231319427,-7.58333333333333,57.535,"-9999","-9999","-9999","-9999","-9999","225","-1","1082","270"
"12614",0.452943861484528,-7.5825,57.5325,"-9999","0","-9999","-9999","-9999","-1","225","1082","270"
"12615",1.15135359764099,-5.99958333333333,57.53125,"-9999","-9999","-9999","-9999","-9999","264","264","1082","271"
"12616",0.68168169260025,-7.6025,57.5325,"-9999","-9999","-9999","-9999","-9999","225","272","1082","272"
"12617",1.3499299287796,-7.6025,57.5216666666667,"-9999","-9999","-9999","-9999","428","-1","272","1082","272"
"12618",0.809033215045929,-7.60916666666667,57.5166666666667,"-9999","-9999","-9999","-9999","428","272","272","1082","272"
"12619",0.282407283782959,-7.61291666666667,57.5125,"-9999","-9999","-9999","-9999","428","290","272","1082","272"
"1262",0.740065693855286,-4.3,57.6641666666667,"-9999","-9999","-9999","-9999","367","70","-1","1082","70"
"12620",1.21962833404541,-7.62333333333333,57.5141666666667,"-9999","-9999","-9999","-9999","428","-1","272","1082","272"
"12621",0.451890200376511,-7.62083333333333,57.5220833333333,"-9999","-9999","-9999","-9999","-9999","-1","272","1082","272"
"12622",0.558196425437927,-7.62,57.5270833333333,"-9999","-9999","-9999","-9999","-9999","269","272","1082","272"
"12623",1.16330647468567,-7.61333333333333,57.5266666666667,"-9999","-9999","-9999","-9999","-9999","-1","272","1082","272"
"12624",0.919155716896057,-7.695,57.5283333333333,"-9999","-9999","-9999","-9999","-9999","-1","273","1082","273"
"12626",0,-7.68958333333333,57.5291666666667,"-9999","-9999","-9999","-9999","-9999","269","273","1082","273"
"12627",0.087834469974041,-7.68958333333333,57.5291666666667,"-9999","-9999","-9999","-9999","-9999","-1","-1","1082","273"
"12627",0.0878352001309395,-7.69083333333333,57.52875,"-9999","-9999","-9999","-9999","-9999","-1","-1","1082","273"
"12628",0.295257836580276,-7.6925,57.52625,"-9999","-9999","-9999","-9999","-9999","269","-1","1082","273"
"12629",0.157761514186859,-7.69125,57.525,"-9999","-9999","-9999","-9999","-9999","-1","-1","1082","273"
"1263",0.602103710174561,-4.3,57.6583333333333,"-9999","-9999","-9999","-9999","367","70","70","1082","70"
"12630",0.860529661178589,-6.63625,57.5270833333333,"-9999","-9999","-9999","-9999","-9999","-1","221","1082","274"
"12631",1.24420344829559,-6.41625,57.5245833333333,"-9999","-9999","-9999","-9999","-9999","221","275","1082","275"
"12632",1.04849076271057,-5.6575,57.5233333333333,"-9999","-9999","-9999","-9999","-9999","70","70","1082","277"
"12633",0.816739857196808,-6.64166666666667,57.5258333333333,"-9999","-9999","-9999","-9999","-9999","278","276","1082","276"
"12634",0.602819442749023,-6.63958333333333,57.52,"-9999","-9999","-9999","-9999","-9999","221","276","1082","276"
"12635",0.586696624755859,-6.64666666666667,57.525,"-9999","-9999","-9999","-9999","429","276","278","1082","278"
"12636",0.674401700496674,-6.64416666666667,57.5158333333333,"-9999","-9999","-9999","-9999","435","276","278","1082","278"
"12637",0.44704931974411,-6.63916666666667,57.5125,"-9999","-9999","-9999","-9999","435","221","278","1082","278"
"12638",0.348401039838791,-6.64625,57.5116666666667,"-9999","-9999","-9999","-9999","435","289","278","1082","278"
"12639",0.817012071609497,-6.65,57.5158333333333,"-9999","-9999","-9999","-9999","429","221","278","1082","278"
"1264",1.51813769340515,-4.31416666666667,57.655,"-9999","-9999","-9999","-9999","367","70","-1","1082","70"
"12640",1.01701784133911,-6.64916666666667,57.5225,"-9999","-9999","-9999","-9999","429","-1","278","1082","278"
"12641",0.806731700897217,-7.63416666666667,57.525,"-9999","-9999","-9999","-9999","430","269","279","1082","279"
"12642",0.510250329971313,-7.6325,57.5195833333333,"-9999","-9999","-9999","-9999","430","272","279","1082","279"
"12643",0.298564672470093,-7.6375,57.5195833333333,"-9999","-9999","-9999","-9999","430","269","272","1082","279"
"12644",0.326781243085861,-6.00208333333333,57.5158333333333,"-9999","-9999","-9999","-9999","-9999","271","280","1082","280"
"12645",1.79115831851959,-5.9925,57.5058333333333,"-9999","-9999","-9999","-9999","-9999","264","280","1082","280"
"12646",0.774097621440887,-5.98416666666667,57.4983333333333,"-9999","-9999","-9999","-9999","-9999","70","280","1082","280"
"12647",0.816023707389832,-5.97916666666667,57.4933333333333,"-9999","-9999","-9999","-9999","-9999","264","280","1082","280"
"12648",1.95771098136902,-5.98333333333333,57.48,"-9999","-9999","-9999","-9999","-9999","70","280","1082","280"
"12649",0.370948970317841,-5.98916666666667,57.4725,"-9999","-9999","-9999","-9999","-9999","-1","280","1082","280"
"1265",8.23511123657227,-4.36583333333333,57.6308333333333,"-9999","-9999","-9999","-9999","-9999","70","-1","1082","70"
"12650",0.47390940785408,-5.99166666666667,57.4670833333333,"-9999","-9999","-9999","-9999","-9999","70","280","1082","280"
"12651",0.347425043582916,-5.99375,57.4641666666667,"-9999","-9999","-9999","-9999","-9999","-1","280","1082","280"
"12652",1.01307475566864,-5.99833333333333,57.4583333333333,"-9999","-9999","-9999","-9999","-9999","70","280","1082","280"
"12653",0.954679608345032,-6.00416666666667,57.4516666666667,"-9999","-9999","-9999","-9999","-9999","-1","280","1082","280"
"12654",0.295330286026001,-6.01125,57.4475,"-9999","-9999","-9999","-9999","-9999","315","280","1082","280"
"12655",0.272253513336182,-6.01458333333333,57.4458333333333,"-9999","-9999","-9999","-9999","-9999","317","280","1082","280"
"12656",0.580495536327362,-6.01916666666667,57.445,"-9999","-9999","-9999","-9999","-9999","280","280","1082","280"
"12657",0.22311395406723,-6.02583333333333,57.4420833333333,"-9999","0","-9999","-9999","-9999","280","280","1082","280"
"12658",0.486868292093277,-6.02833333333333,57.4379166666667,"-9999","-9999","-9999","-9999","-9999","314","280","1082","280"
"12659",1.16839492321014,-6.03166666666667,57.435,"-9999","0","-9999","-9999","-9999","70","280","1082","280"
"1266",0.451736152172089,-4.41833333333333,57.6020833333333,"1","-9999","-9999","-9999","398","70","-1","1082","70"
"12660",0.342194557189941,-6.02833333333333,57.4254166666667,"-9999","0","-9999","-9999","-9999","280","280","1082","280"
"12661",0.614136517047882,-6.02583333333333,57.4216666666667,"-9999","0","-9999","-9999","-9999","70","280","1082","280"
"12662",4.9576358795166,-6.01833333333333,57.3925,"-9999","-9999","-9999","-9999","-9999","70","280","1082","280"
"12663",0.359385401010513,-6.00458333333333,57.375,"-9999","-9999","-9999","-9999","-9999","-1","280","1082","280"
"12664",0.738355457782745,-6.00166666666667,57.37,"-9999","-9999","-9999","-9999","-9999","70","280","1082","280"
"12665",0.362366616725922,-5.99583333333333,57.37,"-9999","-9999","-9999","-9999","-9999","280","280","1082","280"
"12666",1.07291579246521,-5.9925,57.36125,"-9999","-9999","-9999","-9999","-9999","70","280","1082","280"
"12667",0.756312131881714,-5.995,57.3545833333333,"-9999","-9999","-9999","-9999","-9999","221","280","1082","280"
"12668",3.26097273826599,-6.01166666666666,57.3441666666667,"-9999","-9999","-9999","-9999","-9999","317","280","1082","280"
"12669",3.77045941352844,-6.055,57.33,"-9999","-9999","-9999","-9999","-9999","221","280","1082","280"
"1267",0.191860273480415,-4.4175,57.6004166666667,"-9999","-9999","-9999","-9999","398","70","-1","1082","70"
"12670",0.603791475296021,-6.06833333333333,57.3466666666667,"-9999","-9999","-9999","-9999","-9999","280","280","1082","280"
"12671",10.9941349029541,-6.075,57.38,"-9999","-9999","-9999","-9999","-9999","221","280","1082","280"
"12672",0.373991012573242,-6.08,57.43375,"-9999","0","-9999","-9999","-9999","221","280","1082","280"
"12673",3.31263399124146,-6.06916666666667,57.4483333333333,"-9999","-9999","-9999","-9999","-9999","221","280","1082","280"
"12674",1.81875145435333,-6.045,57.4591666666667,"-9999","-9999","-9999","-9999","-9999","-1","280","1082","280"
"12675",4.37197303771973,-6.01166666666666,57.465,"-9999","-9999","-9999","-9999","-9999","280","280","1082","280"
"12676",0.373983442783356,-6.02,57.4754166666667,"-9999","-9999","-9999","-9999","-9999","221","280","1082","280"
"12677",1.29958832263947,-6.02583333333333,57.4758333333333,"-9999","-9999","-9999","-9999","-9999","280","280","1082","280"
"12678",1.08015668392181,-6.03333333333333,57.4875,"-9999","-9999","-9999","-9999","-9999","221","280","1082","280"
"12679",0.676360845565796,-6.02916666666667,57.4925,"-9999","-9999","-9999","-9999","-9999","-1","280","1082","280"
"1268",0.243334114551544,-4.41625,57.5983333333333,"1","-9999","-9999","-9999","398","70","-1","1082","70"
"12680",0.373979806900024,-6.025,57.4954166666667,"-9999","-9999","-9999","-9999","-9999","221","280","1082","280"
"12681",2.7492823600769,-6.02083333333333,57.4808333333333,"-9999","-9999","-9999","-9999","-9999","280","280","1082","280"
"12682",0.717077136039734,-6.01083333333333,57.4891666666667,"-9999","-9999","-9999","-9999","-9999","-1","280","1082","280"
"12683",1.38579392433167,-5.99416666666666,57.4916666666667,"-9999","-9999","-9999","-9999","-9999","280","280","1082","280"
"12684",0.486797094345093,-5.99416666666666,57.49875,"-9999","-9999","-9999","-9999","-9999","221","280","1082","280"
"12685",0.73530524969101,-5.995,57.5033333333333,"-9999","-9999","-9999","-9999","-9999","280","280","1082","280"
"12686",0.399602621793747,-5.99958333333333,57.5083333333333,"-9999","-9999","-9999","-9999","445","280","280","1082","280"
"12687",0.36053991317749,-6.00541666666667,57.5091666666667,"-9999","-9999","-9999","-9999","-9999","280","280","1082","280"
"12688",0.373976707458496,-6.00625,57.5125,"-9999","-9999","-9999","-9999","-9999","221","280","1082","280"
"12689",0.872101843357086,-6.0125,57.515,"-9999","-9999","-9999","-9999","-9999","280","280","1082","280"
"1269",0.542345285415649,-4.4125,57.5966666666667,"-9999","-9999","-9999","-9999","398","70","-1","1082","70"
"12690",0.731576859951019,-7.62458333333333,57.5104166666667,"-9999","-9999","-9999","-9999","-9999","-1","268","1082","281"
"12691",0.683086156845093,-7.18958333333333,57.5079166666667,"-9999","-9999","-9999","-9999","-9999","225","288","1082","282"
"12692",0.712667405605316,-7.27708333333333,57.5054166666667,"-9999","0","-9999","-9999","-9999","225","225","1082","283"
"12693",0.27537128329277,-7.25416666666667,57.5041666666667,"-9999","0","-9999","-9999","-9999","225","284","1082","284"
"12694",0.668552100658417,-7.2425,57.505,"-9999","-9999","-9999","-9999","-9999","225","284","1082","284"
"12695",0.272027164697647,-7.23791666666667,57.5025,"-9999","0","-9999","-9999","448","225","284","1082","284"
"12696",0.493086040019989,-7.23333333333333,57.5033333333333,"-9999","-9999","-9999","-9999","448","225","284","1082","284"
"12697",0.575121879577637,-7.23,57.4983333333333,"-9999","-9999","-9999","-9999","448","284","284","1082","284"
"12698",0.376297026872635,-7.22166666666667,57.4970833333333,"-9999","-9999","-9999","-9999","-9999","284","284","1082","284"
"12699",0.449087202548981,-7.22333333333333,57.5,"-9999","-9999","-9999","-9999","449","284","284","1082","284"
"127",0.338607639074326,-2.41125,59.3541666666667,"-9999","-9999","-9999","-9999","6","14","8","1082","8"
"1270",0.635238766670227,-4.4075,57.5925,"-9999","-9999","-9999","-9999","398","70","70","1082","70"
"12701",0.052595105022192,-7.22583333333333,57.50125,"-9999","-9999","-9999","-9999","449","284","284","1082","284"
"12702",0.0525952391326427,-7.22541666666667,57.5008333333333,"-9999","-9999","-9999","-9999","449","225","284","1082","284"
"12702",1.44815063476562,-7.21833333333333,57.5025,"-9999","-9999","-9999","-9999","449","225","284","1082","284"
"12703",0.417723566293716,-7.21708333333333,57.4941666666667,"-9999","-9999","-9999","-9999","454","288","284","1082","284"
"12704",1.24769794940948,-7.21333333333333,57.4916666666667,"-9999","-9999","-9999","-9999","454","284","284","1082","284"
"12705",0.265712022781372,-7.20875,57.4858333333333,"-9999","-9999","-9999","-9999","-9999","286","284","1082","284"
"12706",0.783848106861115,-7.20583333333333,57.4808333333333,"-9999","-9999","-9999","-9999","-9999","292","284","1082","284"
"12707",0.274547904729843,-7.20583333333333,57.4783333333333,"-9999","-9999","-9999","-9999","464","284","284","1082","284"
"12708",0.681897342205048,-7.2025,57.475,"-9999","-9999","-9999","-9999","464","288","284","1082","284"
"12709",0.312971711158752,-7.21125,57.4741666666667,"-9999","-9999","-9999","-9999","464","294","284","1082","284"
"1271",1.27446293830872,-4.41833333333333,57.585,"-9999","-9999","-9999","-9999","398","70","-1","1082","70"
"12710",1.53997123241425,-7.225,57.4783333333333,"-9999","-9999","-9999","-9999","464","290","284","1082","284"
"12711",1.04692161083221,-7.23583333333333,57.4841666666667,"-9999","-9999","-9999","-9999","464","284","284","1082","284"
